DeathRaceRaceDesc,DeathCountyCountyName,DeathYearYear,Deaths,Population,SORT
American Indian or Alaskan Native,Hancock,2007,0,225,6080
Asian or Pacific Islander,Hancock,2007,0,1289,6082
Other,Hancock,2007,0,0,6084
Unknown,Hancock,2007,0,0,6086
White,Hancock,2008,0,71640,6090
Black,Hancock,2008,0,1611,6092
American Indian or Alaskan Native,Hancock,2008,0,228,6094
Asian or Pacific Islander,Hancock,2008,0,1302,6096
Other,Hancock,2008,0,0,6098
Unknown,Hancock,2008,0,0,6100
White,Hancock,2009,0,71737,6104
Black,Hancock,2009,0,1626,6106
American Indian or Alaskan Native,Hancock,2009,0,246,6108
Asian or Pacific Islander,Hancock,2009,0,1355,6110
Other,Hancock,2009,0,0,6112
Unknown,Hancock,2009,0,0,6114
White,Hancock,2010,0,71438,6118
Black,Hancock,2010,0,1661,6120
American Indian or Alaskan Native,Hancock,2010,0,248,6122
Asian or Pacific Islander,Hancock,2010,0,1351,6124
Other,Hancock,2010,0,0,6126
Unknown,Hancock,2010,0,0,6128
White,Hancock,2011,0,71667,6132
Black,Hancock,2011,0,1678,6134
American Indian or Alaskan Native,Hancock,2011,0,263,6136
Asian or Pacific Islander,Hancock,2011,0,1318,6138
Other,Hancock,2011,0,0,6140
Unknown,Hancock,2011,0,0,6142
White,Hancock,2012,0,72140,6146
Black,Hancock,2012,0,1700,6148
American Indian or Alaskan Native,Hancock,2012,0,279,6150
Asian or Pacific Islander,Hancock,2012,0,1359,6152
Other,Hancock,2012,0,0,6154
Unknown,Hancock,2012,0,0,6156
White,Hancock,2013,0,72173,6160
Black,Hancock,2013,0,1749,6162
American Indian or Alaskan Native,Hancock,2013,0,272,6164
Asian or Pacific Islander,Hancock,2013,0,1418,6166
Other,Hancock,2013,0,0,6168
Unknown,Hancock,2013,0,0,6170
White,Hancock,2014,0,71803,6174
Black,Hancock,2014,0,1792,6176
American Indian or Alaskan Native,Hancock,2014,0,274,6178
Asian or Pacific Islander,Hancock,2014,0,1455,6180
Other,Hancock,2014,0,0,6182
Unknown,Hancock,2014,0,0,6184
White,Hancock,2015,0,72034,6188
Black,Hancock,2015,0,1887,6190
American Indian or Alaskan Native,Hancock,2015,0,292,6192
Asian or Pacific Islander,Hancock,2015,0,1513,6194
Other,Hancock,2015,0,0,6196
Unknown,Hancock,2015,0,0,6198
White,Hancock,2016,0,72017,6202
Black,Hancock,2016,0,1941,6204
American Indian or Alaskan Native,Hancock,2016,0,306,6206
Asian or Pacific Islander,Hancock,2016,0,1565,6208
Other,Hancock,2016,0,0,6210
Unknown,Hancock,2016,0,0,6212
White,Hancock,2017,0,72029,6216
Black,Hancock,2017,0,1986,6218
American Indian or Alaskan Native,Hancock,2017,0,328,6220
Asian or Pacific Islander,Hancock,2017,0,1641,6222
Other,Hancock,2017,0,0,6224
Unknown,Hancock,2017,0,0,6226
White,Hancock,2018,1,71812,6230
Black,Hancock,2018,0,2100,6232
American Indian or Alaskan Native,Hancock,2018,0,334,6234
Asian or Pacific Islander,Hancock,2018,0,1667,6236
Other,Hancock,2018,0,0,6238
Unknown,Hancock,2018,0,0,6240
White,Hancock,2019,1,71513,6244
Black,Hancock,2019,0,2165,6246
American Indian or Alaskan Native,Hancock,2019,0,337,6248
Asian or Pacific Islander,Hancock,2019,0,1675,6250
Other,Hancock,2019,0,0,6252
Unknown,Hancock,2019,0,0,6254
White,Hardin,2007,0,31510,6272
Black,Hardin,2007,0,370,6274
American Indian or Alaskan Native,Hardin,2007,0,74,6276
Asian or Pacific Islander,Hardin,2007,0,178,6278
Other,Hardin,2007,0,0,6280
Unknown,Hardin,2007,0,0,6282
White,Hardin,2008,0,31560,6286
Black,Hardin,2008,0,372,6288
American Indian or Alaskan Native,Hardin,2008,0,75,6290
Asian or Pacific Islander,Hardin,2008,0,193,6292
Other,Hardin,2008,0,0,6294
Unknown,Hardin,2008,0,0,6296
White,Hardin,2009,0,31510,6300
Black,Hardin,2009,0,403,6302
American Indian or Alaskan Native,Hardin,2009,0,74,6304
Asian or Pacific Islander,Hardin,2009,0,198,6306
Other,Hardin,2009,0,0,6308
Unknown,Hardin,2009,0,0,6310
White,Hardin,2010,0,31404,6314
Black,Hardin,2010,0,425,6316
American Indian or Alaskan Native,Hardin,2010,0,76,6318
Asian or Pacific Islander,Hardin,2010,0,221,6320
Other,Hardin,2010,0,0,6322
Unknown,Hardin,2010,0,0,6324
White,Hardin,2011,0,31059,6328
Black,Hardin,2011,0,430,6330
American Indian or Alaskan Native,Hardin,2011,0,80,6332
Asian or Pacific Islander,Hardin,2011,0,236,6334
Other,Hardin,2011,0,0,6336
Unknown,Hardin,2011,0,0,6338
White,Hardin,2012,0,30895,6342
Black,Hardin,2012,0,422,6344
American Indian or Alaskan Native,Hardin,2012,0,75,6346
Asian or Pacific Islander,Hardin,2012,0,238,6348
Other,Hardin,2012,0,0,6350
Unknown,Hardin,2012,0,0,6352
White,Hardin,2013,0,30979,6356
Black,Hardin,2013,0,439,6358
American Indian or Alaskan Native,Hardin,2013,0,81,6360
Asian or Pacific Islander,Hardin,2013,0,244,6362
Other,Hardin,2013,0,0,6364
Unknown,Hardin,2013,0,0,6366
White,Hardin,2014,0,31015,6370
Black,Hardin,2014,0,437,6372
American Indian or Alaskan Native,Hardin,2014,0,81,6374
Asian or Pacific Islander,Hardin,2014,0,247,6376
Other,Hardin,2014,0,0,6378
Unknown,Hardin,2014,0,0,6380
White,Hardin,2015,0,30854,6384
Black,Hardin,2015,0,432,6386
American Indian or Alaskan Native,Hardin,2015,0,89,6388
Asian or Pacific Islander,Hardin,2015,0,240,6390
Other,Hardin,2015,0,0,6392
Unknown,Hardin,2015,0,0,6394
White,Hardin,2016,0,30559,6398
Black,Hardin,2016,0,455,6400
American Indian or Alaskan Native,Hardin,2016,0,93,6402
Asian or Pacific Islander,Hardin,2016,0,267,6404
Other,Hardin,2016,0,0,6406
Unknown,Hardin,2016,0,0,6408
White,Hardin,2017,0,30514,6412
Black,Hardin,2017,0,459,6414
American Indian or Alaskan Native,Hardin,2017,0,100,6416
Asian or Pacific Islander,Hardin,2017,0,265,6418
Other,Hardin,2017,0,0,6420
Unknown,Hardin,2017,0,0,6422
White,Hardin,2018,0,30582,6426
Black,Hardin,2018,0,476,6428
American Indian or Alaskan Native,Hardin,2018,0,96,6430
Asian or Pacific Islander,Hardin,2018,0,263,6432
Other,Hardin,2018,0,0,6434
Unknown,Hardin,2018,0,0,6436
White,Hardin,2019,1,30474,6440
Black,Hardin,2019,0,513,6442
American Indian or Alaskan Native,Hardin,2019,0,106,6444
Asian or Pacific Islander,Hardin,2019,0,276,6446
Other,Hardin,2019,0,0,6448
Unknown,Hardin,2019,0,0,6450
White,Harrison,2007,0,15405,6468
Black,Harrison,2007,0,436,6470
American Indian or Alaskan Native,Harrison,2007,0,32,6472
Asian or Pacific Islander,Harrison,2007,0,28,6474
Other,Harrison,2007,0,0,6476
Unknown,Harrison,2007,0,0,6478
White,Harrison,2008,0,15354,6482
Black,Harrison,2008,0,442,6484
American Indian or Alaskan Native,Harrison,2008,0,32,6486
Asian or Pacific Islander,Harrison,2008,0,28,6488
Other,Harrison,2008,0,0,6490
Unknown,Harrison,2008,0,0,6492
White,Harrison,2009,0,15367,6496
Black,Harrison,2009,0,429,6498
American Indian or Alaskan Native,Harrison,2009,0,34,6500
Asian or Pacific Islander,Harrison,2009,0,30,6502
Other,Harrison,2009,0,0,6504
Unknown,Harrison,2009,0,0,6506
White,Harrison,2010,0,15314,6510
Black,Harrison,2010,0,450,6512
American Indian or Alaskan Native,Harrison,2010,0,26,6514
Asian or Pacific Islander,Harrison,2010,0,26,6516
Other,Harrison,2010,0,0,6518
Unknown,Harrison,2010,0,0,6520
White,Harrison,2011,0,15283,6524
Black,Harrison,2011,0,441,6526
American Indian or Alaskan Native,Harrison,2011,0,33,6528
Asian or Pacific Islander,Harrison,2011,0,27,6530
Other,Harrison,2011,0,0,6532
Unknown,Harrison,2011,0,0,6534
White,Harrison,2012,0,15178,6538
Black,Harrison,2012,0,442,6540
American Indian or Alaskan Native,Harrison,2012,0,29,6542
Asian or Pacific Islander,Harrison,2012,0,30,6544
Other,Harrison,2012,0,0,6546
Unknown,Harrison,2012,0,0,6548
White,Harrison,2013,0,15093,6552
Black,Harrison,2013,0,446,6554
American Indian or Alaskan Native,Harrison,2013,0,25,6556
Asian or Pacific Islander,Harrison,2013,0,34,6558
Other,Harrison,2013,0,0,6560
Unknown,Harrison,2013,0,0,6562
White,Harrison,2014,0,15011,6566
Black,Harrison,2014,0,442,6568
American Indian or Alaskan Native,Harrison,2014,0,29,6570
Asian or Pacific Islander,Harrison,2014,0,35,6572
Other,Harrison,2014,0,0,6574
Unknown,Harrison,2014,0,0,6576
White,Harrison,2015,0,14895,6580
Black,Harrison,2015,0,438,6582
American Indian or Alaskan Native,Harrison,2015,0,28,6584
Asian or Pacific Islander,Harrison,2015,0,35,6586
Other,Harrison,2015,0,0,6588
Unknown,Harrison,2015,0,0,6590
White,Harrison,2016,0,14733,6594
Black,Harrison,2016,0,430,6596
American Indian or Alaskan Native,Harrison,2016,0,36,6598
Asian or Pacific Islander,Harrison,2016,0,38,6600
Other,Harrison,2016,0,0,6602
Unknown,Harrison,2016,0,0,6604
White,Harrison,2017,0,14699,6608
Black,Harrison,2017,0,427,6610
American Indian or Alaskan Native,Harrison,2017,0,35,6612
Asian or Pacific Islander,Harrison,2017,0,42,6614
Other,Harrison,2017,0,0,6616
Unknown,Harrison,2017,0,0,6618
White,Harrison,2018,0,14653,6622
Black,Harrison,2018,0,419,6624
American Indian or Alaskan Native,Harrison,2018,0,39,6626
Asian or Pacific Islander,Harrison,2018,0,40,6628
Other,Harrison,2018,0,0,6630
Unknown,Harrison,2018,0,0,6632
White,Harrison,2019,0,14535,6636
Black,Harrison,2019,0,433,6638
American Indian or Alaskan Native,Harrison,2019,0,44,6640
Asian or Pacific Islander,Harrison,2019,0,41,6642
Other,Harrison,2019,0,0,6644
Unknown,Harrison,2019,0,0,6646
White,Henry,2007,0,28235,6664
Black,Henry,2007,0,210,6666
American Indian or Alaskan Native,Henry,2007,0,111,6668
Asian or Pacific Islander,Henry,2007,0,115,6670
Other,Henry,2007,0,0,6672
Unknown,Henry,2007,0,0,6674
White,Henry,2008,0,28101,6678
Black,Henry,2008,0,196,6680
American Indian or Alaskan Native,Henry,2008,0,114,6682
Asian or Pacific Islander,Henry,2008,0,112,6684
Other,Henry,2008,0,0,6686
Unknown,Henry,2008,0,0,6688
White,Henry,2009,0,27910,6692
Black,Henry,2009,0,185,6694
American Indian or Alaskan Native,Henry,2009,0,112,6696
Asian or Pacific Islander,Henry,2009,0,115,6698
Other,Henry,2009,0,0,6700
Unknown,Henry,2009,0,0,6702
White,Henry,2010,0,27726,6706
Black,Henry,2010,0,205,6708
American Indian or Alaskan Native,Henry,2010,0,118,6710
Asian or Pacific Islander,Henry,2010,0,121,6712
Other,Henry,2010,0,0,6714
Unknown,Henry,2010,0,0,6716
White,Henry,2011,0,27512,6720
Black,Henry,2011,0,231,6722
American Indian or Alaskan Native,Henry,2011,0,128,6724
Asian or Pacific Islander,Henry,2011,0,128,6726
Other,Henry,2011,0,0,6728
Unknown,Henry,2011,0,0,6730
White,Henry,2012,0,27327,6734
Black,Henry,2012,0,249,6736
American Indian or Alaskan Native,Henry,2012,0,117,6738
Asian or Pacific Islander,Henry,2012,0,133,6740
Other,Henry,2012,0,0,6742
Unknown,Henry,2012,0,0,6744
White,Henry,2013,0,27296,6748
Black,Henry,2013,0,263,6750
American Indian or Alaskan Native,Henry,2013,0,123,6752
Asian or Pacific Islander,Henry,2013,0,149,6754
Other,Henry,2013,0,0,6756
Unknown,Henry,2013,0,0,6758
White,Henry,2014,0,27043,6762
Black,Henry,2014,0,275,6764
American Indian or Alaskan Native,Henry,2014,0,132,6766
Asian or Pacific Islander,Henry,2014,0,155,6768
Other,Henry,2014,0,0,6770
Unknown,Henry,2014,0,0,6772
White,Henry,2015,0,26921,6776
Black,Henry,2015,0,277,6778
American Indian or Alaskan Native,Henry,2015,0,142,6780
Asian or Pacific Islander,Henry,2015,0,150,6782
Other,Henry,2015,0,0,6784
Unknown,Henry,2015,0,0,6786
White,Henry,2016,0,26680,6790
Black,Henry,2016,0,299,6792
American Indian or Alaskan Native,Henry,2016,0,138,6794
Asian or Pacific Islander,Henry,2016,0,151,6796
Other,Henry,2016,0,0,6798
Unknown,Henry,2016,0,0,6800
White,Henry,2017,0,26570,6804
Black,Henry,2017,0,306,6806
American Indian or Alaskan Native,Henry,2017,0,157,6808
Asian or Pacific Islander,Henry,2017,0,156,6810
Other,Henry,2017,0,0,6812
Unknown,Henry,2017,0,0,6814
White,Henry,2018,2,26433,6818
Black,Henry,2018,0,304,6820
American Indian or Alaskan Native,Henry,2018,0,151,6822
Asian or Pacific Islander,Henry,2018,0,151,6824
Other,Henry,2018,0,0,6826
Unknown,Henry,2018,0,0,6828
White,Henry,2019,0,26299,6832
Black,Henry,2019,0,319,6834
American Indian or Alaskan Native,Henry,2019,0,163,6836
Asian or Pacific Islander,Henry,2019,0,161,6838
Other,Henry,2019,0,0,6840
Unknown,Henry,2019,0,0,6842
White,Highland,2007,0,42727,6860
Black,Highland,2007,0,847,6862
American Indian or Alaskan Native,Highland,2007,0,136,6864
Asian or Pacific Islander,Highland,2007,0,135,6866
Other,Highland,2007,0,0,6868
Unknown,Highland,2007,0,0,6870
White,Highland,2008,0,42567,6874
Black,Highland,2008,0,866,6876
American Indian or Alaskan Native,Highland,2008,0,143,6878
Asian or Pacific Islander,Highland,2008,0,124,6880
Other,Highland,2008,0,0,6882
Unknown,Highland,2008,0,0,6884
White,Highland,2009,0,42427,6888
Black,Highland,2009,0,885,6890
American Indian or Alaskan Native,Highland,2009,0,145,6892
Asian or Pacific Islander,Highland,2009,0,121,6894
Other,Highland,2009,0,0,6896
Unknown,Highland,2009,0,0,6898
White,Highland,2010,0,42470,6902
Black,Highland,2010,0,884,6904
American Indian or Alaskan Native,Highland,2010,0,136,6906
Asian or Pacific Islander,Highland,2010,0,129,6908
Other,Highland,2010,0,0,6910
Unknown,Highland,2010,0,0,6912
White,Highland,2011,0,42223,6916
Black,Highland,2011,0,869,6918
American Indian or Alaskan Native,Highland,2011,0,154,6920
Asian or Pacific Islander,Highland,2011,0,130,6922
Other,Highland,2011,0,0,6924
Unknown,Highland,2011,0,0,6926
White,Highland,2012,0,41811,6930
Black,Highland,2012,0,864,6932
American Indian or Alaskan Native,Highland,2012,0,148,6934
Asian or Pacific Islander,Highland,2012,0,143,6936
Other,Highland,2012,0,0,6938
Unknown,Highland,2012,0,0,6940
White,Highland,2013,0,42017,6944
Black,Highland,2013,0,852,6946
American Indian or Alaskan Native,Highland,2013,0,161,6948
Asian or Pacific Islander,Highland,2013,0,170,6950
Other,Highland,2013,0,0,6952
Unknown,Highland,2013,0,0,6954
White,Highland,2014,0,41877,6958
Black,Highland,2014,0,887,6960
American Indian or Alaskan Native,Highland,2014,0,164,6962
Asian or Pacific Islander,Highland,2014,0,174,6964
Other,Highland,2014,0,0,6966
Unknown,Highland,2014,0,0,6968
White,Highland,2015,0,41730,6972
Black,Highland,2015,0,912,6974
American Indian or Alaskan Native,Highland,2015,0,157,6976
Asian or Pacific Islander,Highland,2015,0,174,6978
Other,Highland,2015,0,0,6980
Unknown,Highland,2015,0,0,6982
White,Highland,2016,0,41703,6986
Black,Highland,2016,0,956,6988
American Indian or Alaskan Native,Highland,2016,0,161,6990
Asian or Pacific Islander,Highland,2016,0,191,6992
Other,Highland,2016,0,0,6994
Unknown,Highland,2016,0,0,6996
White,Highland,2017,1,41616,7000
Black,Highland,2017,0,959,7002
American Indian or Alaskan Native,Highland,2017,0,165,7004
Asian or Pacific Islander,Highland,2017,0,191,7006
Other,Highland,2017,0,0,7008
Unknown,Highland,2017,0,0,7010
White,Highland,2018,1,41654,7014
Black,Highland,2018,0,1000,7016
American Indian or Alaskan Native,Highland,2018,0,177,7018
Asian or Pacific Islander,Highland,2018,0,201,7020
Other,Highland,2018,0,0,7022
Unknown,Highland,2018,0,0,7024
White,Highland,2019,6,41701,7028
Black,Highland,2019,1,1000,7030
American Indian or Alaskan Native,Highland,2019,0,193,7032
Asian or Pacific Islander,Highland,2019,0,229,7034
Other,Highland,2019,0,0,7036
Unknown,Highland,2019,0,0,7038
White,Hocking,2007,0,28949,7056
Black,Hocking,2007,0,306,7058
American Indian or Alaskan Native,Hocking,2007,0,111,7060
Asian or Pacific Islander,Hocking,2007,0,52,7062
Other,Hocking,2007,0,0,7064
Unknown,Hocking,2007,0,0,7066
White,Hocking,2008,0,28967,7070
Black,Hocking,2008,0,304,7072
American Indian or Alaskan Native,Hocking,2008,0,114,7074
Asian or Pacific Islander,Hocking,2008,0,60,7076
Other,Hocking,2008,0,0,7078
Unknown,Hocking,2008,0,0,7080
White,Hocking,2009,0,28874,7084
Black,Hocking,2009,0,307,7086
American Indian or Alaskan Native,Hocking,2009,0,114,7088
Asian or Pacific Islander,Hocking,2009,0,63,7090
Other,Hocking,2009,0,0,7092
Unknown,Hocking,2009,0,0,7094
White,Hocking,2010,0,28962,7098
Black,Hocking,2010,0,342,7100
American Indian or Alaskan Native,Hocking,2010,0,115,7102
Asian or Pacific Islander,Hocking,2010,0,64,7104
Other,Hocking,2010,0,0,7106
Unknown,Hocking,2010,0,0,7108
White,Hocking,2011,0,28950,7112
Black,Hocking,2011,0,340,7114
American Indian or Alaskan Native,Hocking,2011,0,112,7116
Asian or Pacific Islander,Hocking,2011,0,69,7118
Other,Hocking,2011,0,0,7120
Unknown,Hocking,2011,0,0,7122
White,Hocking,2012,0,28773,7126
Black,Hocking,2012,0,352,7128
American Indian or Alaskan Native,Hocking,2012,0,111,7130
Asian or Pacific Islander,Hocking,2012,0,74,7132
Other,Hocking,2012,0,0,7134
Unknown,Hocking,2012,0,0,7136
White,Hocking,2013,0,28184,7140
Black,Hocking,2013,0,286,7142
American Indian or Alaskan Native,Hocking,2013,0,112,7144
Asian or Pacific Islander,Hocking,2013,0,78,7146
Other,Hocking,2013,0,0,7148
Unknown,Hocking,2013,0,0,7150
White,Hocking,2014,0,28260,7154
Black,Hocking,2014,0,293,7156
American Indian or Alaskan Native,Hocking,2014,0,113,7158
Asian or Pacific Islander,Hocking,2014,0,83,7160
Other,Hocking,2014,0,0,7162
Unknown,Hocking,2014,0,0,7164
White,Hocking,2015,0,28000,7168
Black,Hocking,2015,0,293,7170
American Indian or Alaskan Native,Hocking,2015,0,116,7172
Asian or Pacific Islander,Hocking,2015,0,93,7174
Other,Hocking,2015,0,0,7176
Unknown,Hocking,2015,0,0,7178
White,Hocking,2016,0,27859,7182
Black,Hocking,2016,0,322,7184
American Indian or Alaskan Native,Hocking,2016,0,116,7186
Asian or Pacific Islander,Hocking,2016,0,106,7188
Other,Hocking,2016,0,0,7190
Unknown,Hocking,2016,0,0,7192
White,Hocking,2017,0,27885,7196
Black,Hocking,2017,0,313,7198
American Indian or Alaskan Native,Hocking,2017,0,120,7200
Asian or Pacific Islander,Hocking,2017,0,122,7202
Other,Hocking,2017,0,0,7204
Unknown,Hocking,2017,0,0,7206
White,Hocking,2018,1,27783,7210
Black,Hocking,2018,0,318,7212
American Indian or Alaskan Native,Hocking,2018,0,131,7214
Asian or Pacific Islander,Hocking,2018,0,121,7216
Other,Hocking,2018,0,0,7218
Unknown,Hocking,2018,0,0,7220
White,Hocking,2019,1,27632,7224
Black,Hocking,2019,0,343,7226
American Indian or Alaskan Native,Hocking,2019,0,129,7228
Asian or Pacific Islander,Hocking,2019,0,136,7230
Other,Hocking,2019,0,0,7232
Unknown,Hocking,2019,0,0,7234
White,Holmes,2007,0,41556,7252
Black,Holmes,2007,0,172,7254
American Indian or Alaskan Native,Holmes,2007,0,33,7256
Asian or Pacific Islander,Holmes,2007,0,65,7258
Other,Holmes,2007,0,0,7260
Unknown,Holmes,2007,0,0,7262
White,Holmes,2008,0,41744,7266
Black,Holmes,2008,0,175,7268
American Indian or Alaskan Native,Holmes,2008,0,36,7270
Asian or Pacific Islander,Holmes,2008,0,74,7272
Other,Holmes,2008,0,0,7274
Unknown,Holmes,2008,0,0,7276
White,Holmes,2009,0,41981,7280
Black,Holmes,2009,0,179,7282
American Indian or Alaskan Native,Holmes,2009,0,37,7284
Asian or Pacific Islander,Holmes,2009,0,78,7286
Other,Holmes,2009,0,0,7288
Unknown,Holmes,2009,0,0,7290
White,Holmes,2010,0,42144,7294
Black,Holmes,2010,0,216,7296
American Indian or Alaskan Native,Holmes,2010,0,34,7298
Asian or Pacific Islander,Holmes,2010,0,77,7300
Other,Holmes,2010,0,0,7302
Unknown,Holmes,2010,0,0,7304
White,Holmes,2011,0,42453,7308
Black,Holmes,2011,0,225,7310
American Indian or Alaskan Native,Holmes,2011,0,36,7312
Asian or Pacific Islander,Holmes,2011,0,81,7314
Other,Holmes,2011,0,0,7316
Unknown,Holmes,2011,0,0,7318
White,Holmes,2012,0,42768,7322
Black,Holmes,2012,0,233,7324
American Indian or Alaskan Native,Holmes,2012,0,45,7326
Asian or Pacific Islander,Holmes,2012,0,84,7328
Other,Holmes,2012,0,0,7330
Unknown,Holmes,2012,0,0,7332
White,Holmes,2013,0,43236,7336
Black,Holmes,2013,0,234,7338
American Indian or Alaskan Native,Holmes,2013,0,47,7340
Asian or Pacific Islander,Holmes,2013,0,90,7342
Other,Holmes,2013,0,0,7344
Unknown,Holmes,2013,0,0,7346
White,Holmes,2014,0,43413,7350
Black,Holmes,2014,0,232,7352
American Indian or Alaskan Native,Holmes,2014,0,46,7354
Asian or Pacific Islander,Holmes,2014,0,100,7356
Other,Holmes,2014,0,0,7358
Unknown,Holmes,2014,0,0,7360
White,Holmes,2015,0,43486,7364
Black,Holmes,2015,0,241,7366
American Indian or Alaskan Native,Holmes,2015,0,53,7368
Asian or Pacific Islander,Holmes,2015,0,105,7370
Other,Holmes,2015,0,0,7372
Unknown,Holmes,2015,0,0,7374
White,Holmes,2016,0,43437,7378
Black,Holmes,2016,0,264,7380
American Indian or Alaskan Native,Holmes,2016,0,47,7382
Asian or Pacific Islander,Holmes,2016,0,118,7384
Other,Holmes,2016,0,0,7386
Unknown,Holmes,2016,0,0,7388
White,Holmes,2017,0,43475,7392
Black,Holmes,2017,0,263,7394
American Indian or Alaskan Native,Holmes,2017,0,39,7396
Asian or Pacific Islander,Holmes,2017,0,131,7398
Other,Holmes,2017,0,0,7400
Unknown,Holmes,2017,0,0,7402
White,Holmes,2018,1,43527,7406
Black,Holmes,2018,0,277,7408
American Indian or Alaskan Native,Holmes,2018,0,45,7410
Asian or Pacific Islander,Holmes,2018,0,124,7412
Other,Holmes,2018,0,0,7414
Unknown,Holmes,2018,0,0,7416
White,Holmes,2019,0,43556,7420
Black,Holmes,2019,0,278,7422
American Indian or Alaskan Native,Holmes,2019,0,52,7424
Asian or Pacific Islander,Holmes,2019,0,135,7426
Other,Holmes,2019,0,0,7428
Unknown,Holmes,2019,0,0,7430
White,Huron,2007,0,58821,7448
Black,Huron,2007,0,908,7450
