CountyPopCountyName,PopulationYearYear,RacePopRaceDesc,AgeGroupNCHSAgeNCHS,Count,SORT
Morgan,2016,Black,65-74,45,28278
Morgan,2016,White,65-74,1603,28279
Morgan,2017,Black,65-74,49,28281
Morgan,2017,White,65-74,1629,28282
Morgan,2018,Black,65-74,52,28284
Morgan,2018,White,65-74,1654,28285
Morgan,2019,Black,65-74,56,28287
Morgan,2019,White,65-74,1728,28288
Morgan,2020,Black,65-74,61,28290
Morgan,2020,White,65-74,1763,28291
Morrow,2010,Black,65-74,12,28296
Morrow,2010,White,65-74,2730,28297
Morrow,2011,Black,65-74,14,28299
Morrow,2011,White,65-74,2781,28300
Morrow,2012,Black,65-74,15,28302
Morrow,2012,White,65-74,2951,28303
Morrow,2013,Black,65-74,20,28305
Morrow,2013,White,65-74,3061,28306
Morrow,2014,Black,65-74,19,28308
Morrow,2014,White,65-74,3134,28309
Morrow,2015,Black,65-74,21,28311
Morrow,2015,White,65-74,3207,28312
Morrow,2016,Black,65-74,23,28314
Morrow,2016,White,65-74,3300,28315
Morrow,2017,Black,65-74,28,28317
Morrow,2017,White,65-74,3404,28318
Morrow,2018,Black,65-74,30,28320
Morrow,2018,White,65-74,3497,28321
Morrow,2019,Black,65-74,31,28323
Morrow,2019,White,65-74,3658,28324
Morrow,2020,Black,65-74,33,28326
Morrow,2020,White,65-74,3867,28327
Muskingum,2010,Black,65-74,228,28332
Muskingum,2010,White,65-74,6705,28333
Muskingum,2011,Black,65-74,232,28335
Muskingum,2011,White,65-74,6708,28336
Muskingum,2012,Black,65-74,226,28338
Muskingum,2012,White,65-74,7060,28339
Muskingum,2013,Black,65-74,226,28341
Muskingum,2013,White,65-74,7299,28342
Muskingum,2014,Black,65-74,231,28344
Muskingum,2014,White,65-74,7613,28345
Muskingum,2015,Black,65-74,253,28347
Muskingum,2015,White,65-74,7850,28348
Muskingum,2016,Black,65-74,266,28350
Muskingum,2016,White,65-74,8014,28351
Muskingum,2017,Black,65-74,274,28353
Muskingum,2017,White,65-74,8144,28354
Muskingum,2018,Black,65-74,289,28356
Muskingum,2018,White,65-74,8317,28357
Muskingum,2019,Black,65-74,306,28359
Muskingum,2019,White,65-74,8624,28360
Muskingum,2020,Black,65-74,319,28362
Muskingum,2020,White,65-74,8856,28363
Noble,2010,Black,65-74,127,28368
Noble,2010,White,65-74,1825,28369
Noble,2011,Black,65-74,126,28371
Noble,2011,White,65-74,1865,28372
Noble,2012,Black,65-74,126,28374
Noble,2012,White,65-74,1931,28375
Noble,2013,Black,65-74,133,28377
Noble,2013,White,65-74,2027,28378
Noble,2014,Black,65-74,131,28380
Noble,2014,White,65-74,2053,28381
Noble,2015,Black,65-74,129,28383
Noble,2015,White,65-74,2104,28384
Noble,2016,Black,65-74,128,28386
Noble,2016,White,65-74,2143,28387
Noble,2017,Black,65-74,129,28389
Noble,2017,White,65-74,2190,28390
Noble,2018,Black,65-74,129,28392
Noble,2018,White,65-74,2247,28393
Noble,2019,Black,65-74,131,28395
Noble,2019,White,65-74,2316,28396
Noble,2020,Black,65-74,130,28398
Noble,2020,White,65-74,2335,28399
NonOH,2010,Black,65-74,0,28404
NonOH,2010,White,65-74,0,28405
NonOH,2011,Black,65-74,0,28407
NonOH,2011,White,65-74,0,28408
NonOH,2012,Black,65-74,0,28410
NonOH,2012,White,65-74,0,28411
NonOH,2013,Black,65-74,0,28413
NonOH,2013,White,65-74,0,28414
NonOH,2014,Black,65-74,0,28416
NonOH,2014,White,65-74,0,28417
NonOH,2015,Black,65-74,0,28419
NonOH,2015,White,65-74,0,28420
NonOH,2016,Black,65-74,0,28422
NonOH,2016,White,65-74,0,28423
NonOH,2017,Black,65-74,0,28425
NonOH,2017,White,65-74,0,28426
NonOH,2018,Black,65-74,0,28428
NonOH,2018,White,65-74,0,28429
NonOH,2019,Black,65-74,0,28431
NonOH,2019,White,65-74,0,28432
NonOH,2020,Black,65-74,0,28434
NonOH,2020,White,65-74,0,28435
Ottawa,2010,Black,65-74,24,28440
Ottawa,2010,White,65-74,4339,28441
Ottawa,2011,Black,65-74,24,28443
Ottawa,2011,White,65-74,4460,28444
Ottawa,2012,Black,65-74,30,28446
Ottawa,2012,White,65-74,4789,28447
Ottawa,2013,Black,65-74,30,28449
Ottawa,2013,White,65-74,4993,28450
Ottawa,2014,Black,65-74,33,28452
Ottawa,2014,White,65-74,5204,28453
Ottawa,2015,Black,65-74,38,28455
Ottawa,2015,White,65-74,5463,28456
Ottawa,2016,Black,65-74,40,28458
Ottawa,2016,White,65-74,5622,28459
Ottawa,2017,Black,65-74,38,28461
Ottawa,2017,White,65-74,5741,28462
Ottawa,2018,Black,65-74,46,28464
Ottawa,2018,White,65-74,5873,28465
Ottawa,2019,Black,65-74,51,28467
Ottawa,2019,White,65-74,6057,28468
Ottawa,2020,Black,65-74,51,28470
Ottawa,2020,White,65-74,6245,28471
Paulding,2010,Black,65-74,14,28476
Paulding,2010,White,65-74,1604,28477
Paulding,2011,Black,65-74,13,28479
Paulding,2011,White,65-74,1615,28480
Paulding,2012,Black,65-74,11,28482
Paulding,2012,White,65-74,1720,28483
Paulding,2013,Black,65-74,12,28485
Paulding,2013,White,65-74,1779,28486
Paulding,2014,Black,65-74,16,28488
Paulding,2014,White,65-74,1855,28489
Paulding,2015,Black,65-74,20,28491
Paulding,2015,White,65-74,1905,28492
Paulding,2016,Black,65-74,22,28494
Paulding,2016,White,65-74,1952,28495
Paulding,2017,Black,65-74,18,28497
Paulding,2017,White,65-74,1987,28498
Paulding,2018,Black,65-74,22,28500
Paulding,2018,White,65-74,2018,28501
Paulding,2019,Black,65-74,26,28503
Paulding,2019,White,65-74,2087,28504
Paulding,2020,Black,65-74,25,28506
Paulding,2020,White,65-74,2153,28507
Perry,2010,Black,65-74,12,28512
Perry,2010,White,65-74,2674,28513
Perry,2011,Black,65-74,13,28515
Perry,2011,White,65-74,2731,28516
Perry,2012,Black,65-74,12,28518
Perry,2012,White,65-74,2922,28519
Perry,2013,Black,65-74,13,28521
Perry,2013,White,65-74,3104,28522
Perry,2014,Black,65-74,11,28524
Perry,2014,White,65-74,3249,28525
Perry,2015,Black,65-74,12,28527
Perry,2015,White,65-74,3328,28528
Perry,2016,Black,65-74,15,28530
Perry,2016,White,65-74,3452,28531
Perry,2017,Black,65-74,12,28533
Perry,2017,White,65-74,3543,28534
Perry,2018,Black,65-74,13,28536
Perry,2018,White,65-74,3631,28537
Perry,2019,Black,65-74,12,28539
Perry,2019,White,65-74,3782,28540
Perry,2020,Black,65-74,12,28542
Perry,2020,White,65-74,3951,28543
Pickaway,2010,Black,65-74,47,28548
Pickaway,2010,White,65-74,4133,28549
Pickaway,2011,Black,65-74,48,28551
Pickaway,2011,White,65-74,4215,28552
Pickaway,2012,Black,65-74,48,28554
Pickaway,2012,White,65-74,4448,28555
Pickaway,2013,Black,65-74,51,28557
Pickaway,2013,White,65-74,4614,28558
Pickaway,2014,Black,65-74,50,28560
Pickaway,2014,White,65-74,4685,28561
Pickaway,2015,Black,65-74,51,28563
Pickaway,2015,White,65-74,4786,28564
Pickaway,2016,Black,65-74,51,28566
Pickaway,2016,White,65-74,4909,28567
Pickaway,2017,Black,65-74,51,28569
Pickaway,2017,White,65-74,5034,28570
Pickaway,2018,Black,65-74,51,28572
Pickaway,2018,White,65-74,5157,28573
Pickaway,2019,Black,65-74,52,28575
Pickaway,2019,White,65-74,5348,28576
Pickaway,2020,Black,65-74,49,28578
Pickaway,2020,White,65-74,5589,28579
Pike,2010,Black,65-74,18,28584
Pike,2010,White,65-74,2239,28585
Pike,2011,Black,65-74,23,28587
Pike,2011,White,65-74,2264,28588
Pike,2012,Black,65-74,28,28590
Pike,2012,White,65-74,2382,28591
Pike,2013,Black,65-74,30,28593
Pike,2013,White,65-74,2464,28594
Pike,2014,Black,65-74,29,28596
Pike,2014,White,65-74,2535,28597
Pike,2015,Black,65-74,35,28599
Pike,2015,White,65-74,2603,28600
Pike,2016,Black,65-74,39,28602
Pike,2016,White,65-74,2661,28603
Pike,2017,Black,65-74,38,28605
Pike,2017,White,65-74,2719,28606
Pike,2018,Black,65-74,39,28608
Pike,2018,White,65-74,2773,28609
Pike,2019,Black,65-74,40,28611
Pike,2019,White,65-74,2825,28612
Pike,2020,Black,65-74,44,28614
Pike,2020,White,65-74,2892,28615
Portage,2010,Black,65-74,264,28620
Portage,2010,White,65-74,11311,28621
Portage,2011,Black,65-74,274,28623
Portage,2011,White,65-74,11579,28624
Portage,2012,Black,65-74,303,28626
Portage,2012,White,65-74,12337,28627
Portage,2013,Black,65-74,323,28629
Portage,2013,White,65-74,12885,28630
Portage,2014,Black,65-74,365,28632
Portage,2014,White,65-74,13462,28633
Portage,2015,Black,65-74,382,28635
Portage,2015,White,65-74,13992,28636
Portage,2016,Black,65-74,393,28638
Portage,2016,White,65-74,14496,28639
Portage,2017,Black,65-74,419,28641
Portage,2017,White,65-74,14872,28642
Portage,2018,Black,65-74,443,28644
Portage,2018,White,65-74,15281,28645
Portage,2019,Black,65-74,464,28647
Portage,2019,White,65-74,15917,28648
Portage,2020,Black,65-74,503,28650
Portage,2020,White,65-74,16670,28651
Preble,2010,Black,65-74,14,28656
Preble,2010,White,65-74,3602,28657
Preble,2011,Black,65-74,14,28659
Preble,2011,White,65-74,3626,28660
Preble,2012,Black,65-74,15,28662
Preble,2012,White,65-74,3826,28663
Preble,2013,Black,65-74,18,28665
Preble,2013,White,65-74,3952,28666
Preble,2014,Black,65-74,13,28668
Preble,2014,White,65-74,4069,28669
Preble,2015,Black,65-74,18,28671
Preble,2015,White,65-74,4235,28672
Preble,2016,Black,65-74,15,28674
Preble,2016,White,65-74,4368,28675
Preble,2017,Black,65-74,17,28677
Preble,2017,White,65-74,4509,28678
Preble,2018,Black,65-74,23,28680
Preble,2018,White,65-74,4678,28681
Preble,2019,Black,65-74,30,28683
Preble,2019,White,65-74,4771,28684
Preble,2020,Black,65-74,31,28686
Preble,2020,White,65-74,4933,28687
Putnam,2010,Black,65-74,4,28692
Putnam,2010,White,65-74,2444,28693
Putnam,2011,Black,65-74,4,28695
Putnam,2011,White,65-74,2448,28696
Putnam,2012,Black,65-74,3,28698
Putnam,2012,White,65-74,2533,28699
Putnam,2013,Black,65-74,7,28701
Putnam,2013,White,65-74,2620,28702
Putnam,2014,Black,65-74,5,28704
Putnam,2014,White,65-74,2708,28705
Putnam,2015,Black,65-74,6,28707
Putnam,2015,White,65-74,2824,28708
Putnam,2016,Black,65-74,8,28710
Putnam,2016,White,65-74,2975,28711
Putnam,2017,Black,65-74,7,28713
Putnam,2017,White,65-74,3076,28714
Putnam,2018,Black,65-74,7,28716
Putnam,2018,White,65-74,3193,28717
Putnam,2019,Black,65-74,8,28719
Putnam,2019,White,65-74,3378,28720
Putnam,2020,Black,65-74,9,28722
Putnam,2020,White,65-74,3551,28723
Richland,2010,Black,65-74,611,28728
Richland,2010,White,65-74,9888,28729
Richland,2011,Black,65-74,628,28731
Richland,2011,White,65-74,9930,28732
Richland,2012,Black,65-74,647,28734
Richland,2012,White,65-74,10423,28735
Richland,2013,Black,65-74,673,28737
Richland,2013,White,65-74,10803,28738
Richland,2014,Black,65-74,705,28740
Richland,2014,White,65-74,11153,28741
Richland,2015,Black,65-74,735,28743
Richland,2015,White,65-74,11417,28744
Richland,2016,Black,65-74,743,28746
Richland,2016,White,65-74,11707,28747
Richland,2017,Black,65-74,765,28749
Richland,2017,White,65-74,11883,28750
Richland,2018,Black,65-74,768,28752
Richland,2018,White,65-74,12050,28753
Richland,2019,Black,65-74,790,28755
Richland,2019,White,65-74,12445,28756
Richland,2020,Black,65-74,829,28758
Richland,2020,White,65-74,12898,28759
Ross,2010,Black,65-74,213,28764
Ross,2010,White,65-74,5801,28765
Ross,2011,Black,65-74,211,28767
Ross,2011,White,65-74,5829,28768
Ross,2012,Black,65-74,234,28770
Ross,2012,White,65-74,6153,28771
Ross,2013,Black,65-74,244,28773
Ross,2013,White,65-74,6312,28774
Ross,2014,Black,65-74,249,28776
Ross,2014,White,65-74,6472,28777
Ross,2015,Black,65-74,246,28779
Ross,2015,White,65-74,6623,28780
Ross,2016,Black,65-74,258,28782
Ross,2016,White,65-74,6750,28783
Ross,2017,Black,65-74,276,28785
Ross,2017,White,65-74,6923,28786
Ross,2018,Black,65-74,270,28788
Ross,2018,White,65-74,7070,28789
Ross,2019,Black,65-74,282,28791
Ross,2019,White,65-74,7270,28792
Ross,2020,Black,65-74,291,28794
Ross,2020,White,65-74,7633,28795
Sandusky,2010,Black,65-74,106,28800
Sandusky,2010,White,65-74,4741,28801
Sandusky,2011,Black,65-74,105,28803
Sandusky,2011,White,65-74,4778,28804
Sandusky,2012,Black,65-74,111,28806
Sandusky,2012,White,65-74,5086,28807
Sandusky,2013,Black,65-74,107,28809
Sandusky,2013,White,65-74,5228,28810
Sandusky,2014,Black,65-74,111,28812
Sandusky,2014,White,65-74,5472,28813
Sandusky,2015,Black,65-74,106,28815
Sandusky,2015,White,65-74,5618,28816
Sandusky,2016,Black,65-74,111,28818
Sandusky,2016,White,65-74,5760,28819
Sandusky,2017,Black,65-74,111,28821
Sandusky,2017,White,65-74,5991,28822
Sandusky,2018,Black,65-74,114,28824
Sandusky,2018,White,65-74,6242,28825
Sandusky,2019,Black,65-74,123,28827
Sandusky,2019,White,65-74,6428,28828
Sandusky,2020,Black,65-74,127,28830
Sandusky,2020,White,65-74,6606,28831
Scioto,2010,Black,65-74,74,28836
Scioto,2010,White,65-74,6545,28837
Scioto,2011,Black,65-74,73,28839
Scioto,2011,White,65-74,6497,28840
Scioto,2012,Black,65-74,80,28842
Scioto,2012,White,65-74,6694,28843
Scioto,2013,Black,65-74,77,28845
Scioto,2013,White,65-74,6807,28846
Scioto,2014,Black,65-74,75,28848
Scioto,2014,White,65-74,6976,28849
Scioto,2015,Black,65-74,80,28851
Scioto,2015,White,65-74,7159,28852
Scioto,2016,Black,65-74,85,28854
Scioto,2016,White,65-74,7327,28855
Scioto,2017,Black,65-74,93,28857
Scioto,2017,White,65-74,7454,28858
Scioto,2018,Black,65-74,101,28860
Scioto,2018,White,65-74,7549,28861
Scioto,2019,Black,65-74,108,28863
Scioto,2019,White,65-74,7655,28864
Scioto,2020,Black,65-74,130,28866
Scioto,2020,White,65-74,7859,28867
Seneca,2010,Black,65-74,70,28872
Seneca,2010,White,65-74,4051,28873
Seneca,2011,Black,65-74,70,28875
Seneca,2011,White,65-74,4140,28876
Seneca,2012,Black,65-74,79,28878
Seneca,2012,White,65-74,4382,28879
Seneca,2013,Black,65-74,78,28881
Seneca,2013,White,65-74,4577,28882
Seneca,2014,Black,65-74,84,28884
Seneca,2014,White,65-74,4798,28885
Seneca,2015,Black,65-74,87,28887
Seneca,2015,White,65-74,5013,28888
Seneca,2016,Black,65-74,85,28890
Seneca,2016,White,65-74,5196,28891
Seneca,2017,Black,65-74,79,28893
Seneca,2017,White,65-74,5391,28894
Seneca,2018,Black,65-74,80,28896
Seneca,2018,White,65-74,5584,28897
Seneca,2019,Black,65-74,77,28899
Seneca,2019,White,65-74,5837,28900
Seneca,2020,Black,65-74,81,28902
Seneca,2020,White,65-74,6046,28903
Shelby,2010,Black,65-74,44,28908
Shelby,2010,White,65-74,3342,28909
Shelby,2011,Black,65-74,44,28911
Shelby,2011,White,65-74,3422,28912
Shelby,2012,Black,65-74,43,28914
Shelby,2012,White,65-74,3659,28915
Shelby,2013,Black,65-74,42,28917
Shelby,2013,White,65-74,3854,28918
Shelby,2014,Black,65-74,45,28920
Shelby,2014,White,65-74,4005,28921
Shelby,2015,Black,65-74,50,28923
Shelby,2015,White,65-74,4136,28924
Shelby,2016,Black,65-74,61,28926
Shelby,2016,White,65-74,4316,28927
Shelby,2017,Black,65-74,61,28929
Shelby,2017,White,65-74,4422,28930
Shelby,2018,Black,65-74,64,28932
Shelby,2018,White,65-74,4554,28933
Shelby,2019,Black,65-74,75,28935
Shelby,2019,White,65-74,4724,28936
Shelby,2020,Black,65-74,79,28938
Shelby,2020,White,65-74,4866,28939
Stark,2010,Black,65-74,1663,28944
Stark,2010,White,65-74,29088,28945
Stark,2011,Black,65-74,1699,28947
Stark,2011,White,65-74,29546,28948
Stark,2012,Black,65-74,1800,28950
Stark,2012,White,65-74,31358,28951
Stark,2013,Black,65-74,1899,28953
Stark,2013,White,65-74,32544,28954
Stark,2014,Black,65-74,1989,28956
Stark,2014,White,65-74,33849,28957
Stark,2015,Black,65-74,2056,28959
Stark,2015,White,65-74,35160,28960
Stark,2016,Black,65-74,2174,28962
Stark,2016,White,65-74,36195,28963
Stark,2017,Black,65-74,2273,28965
Stark,2017,White,65-74,37205,28966
Stark,2018,Black,65-74,2376,28968
Stark,2018,White,65-74,37981,28969
Stark,2019,Black,65-74,2460,28971
Stark,2019,White,65-74,39071,28972
Stark,2020,Black,65-74,2593,28974
Stark,2020,White,65-74,40257,28975
Summit,2010,Black,65-74,4493,28980
Summit,2010,White,65-74,34450,28981
Summit,2011,Black,65-74,4575,28983
Summit,2011,White,65-74,35180,28984
Summit,2012,Black,65-74,4848,28986
Summit,2012,White,65-74,37818,28987
Summit,2013,Black,65-74,5127,28989
Summit,2013,White,65-74,39973,28990
Summit,2014,Black,65-74,5466,28992
Summit,2014,White,65-74,41829,28993
Summit,2015,Black,65-74,5774,28995
Summit,2015,White,65-74,43636,28996
Summit,2016,Black,65-74,6060,28998
Summit,2016,White,65-74,45413,28999
Summit,2017,Black,65-74,6308,29001
Summit,2017,White,65-74,47282,29002
Summit,2018,Black,65-74,6571,29004
Summit,2018,White,65-74,48298,29005
Summit,2019,Black,65-74,6871,29007
Summit,2019,White,65-74,50037,29008
Summit,2020,Black,65-74,7200,29010
Summit,2020,White,65-74,52007,29011
Trumbull,2010,Black,65-74,1070,29016
Trumbull,2010,White,65-74,17640,29017
Trumbull,2011,Black,65-74,1080,29019
Trumbull,2011,White,65-74,17863,29020
Trumbull,2012,Black,65-74,1121,29022
Trumbull,2012,White,65-74,18953,29023
Trumbull,2013,Black,65-74,1172,29025
Trumbull,2013,White,65-74,19644,29026
Trumbull,2014,Black,65-74,1198,29028
Trumbull,2014,White,65-74,20403,29029
Trumbull,2015,Black,65-74,1273,29031
Trumbull,2015,White,65-74,21155,29032
Trumbull,2016,Black,65-74,1353,29034
Trumbull,2016,White,65-74,21835,29035
Trumbull,2017,Black,65-74,1435,29037
Trumbull,2017,White,65-74,22355,29038
Trumbull,2018,Black,65-74,1506,29040
Trumbull,2018,White,65-74,22683,29041
Trumbull,2019,Black,65-74,1559,29043
Trumbull,2019,White,65-74,23185,29044
Trumbull,2020,Black,65-74,1625,29046
Trumbull,2020,White,65-74,23759,29047
Tuscarawas,2010,Black,65-74,55,29052
Tuscarawas,2010,White,65-74,7668,29053
Tuscarawas,2011,Black,65-74,53,29055
Tuscarawas,2011,White,65-74,7761,29056
Tuscarawas,2012,Black,65-74,58,29058
Tuscarawas,2012,White,65-74,8142,29059
Tuscarawas,2013,Black,65-74,53,29061
Tuscarawas,2013,White,65-74,8453,29062
Tuscarawas,2014,Black,65-74,59,29064
Tuscarawas,2014,White,65-74,8845,29065
Tuscarawas,2015,Black,65-74,67,29067
Tuscarawas,2015,White,65-74,9152,29068
Tuscarawas,2016,Black,65-74,68,29070
Tuscarawas,2016,White,65-74,9409,29071
Tuscarawas,2017,Black,65-74,72,29073
Tuscarawas,2017,White,65-74,9692,29074
Tuscarawas,2018,Black,65-74,80,29076
Tuscarawas,2018,White,65-74,9877,29077
Tuscarawas,2019,Black,65-74,71,29079
Tuscarawas,2019,White,65-74,10199,29080
Tuscarawas,2020,Black,65-74,88,29082
Tuscarawas,2020,White,65-74,10536,29083
Union,2010,Black,65-74,27,29088
Union,2010,White,65-74,2808,29089
Union,2011,Black,65-74,32,29091
Union,2011,White,65-74,2928,29092
Union,2012,Black,65-74,35,29094
Union,2012,White,65-74,3180,29095
Union,2013,Black,65-74,39,29097
Union,2013,White,65-74,3373,29098
Union,2014,Black,65-74,46,29100
Union,2014,White,65-74,3533,29101
Union,2015,Black,65-74,49,29103
Union,2015,White,65-74,3679,29104
Union,2016,Black,65-74,50,29106
Union,2016,White,65-74,3825,29107
Union,2017,Black,65-74,51,29109
Union,2017,White,65-74,4013,29110
Union,2018,Black,65-74,50,29112
Union,2018,White,65-74,4222,29113
Union,2019,Black,65-74,52,29115
Union,2019,White,65-74,4426,29116
Union,2020,Black,65-74,58,29118
Union,2020,White,65-74,4714,29119
Van Wert,2010,Black,65-74,8,29124
Van Wert,2010,White,65-74,2333,29125
Van Wert,2011,Black,65-74,9,29127
Van Wert,2011,White,65-74,2414,29128
Van Wert,2012,Black,65-74,16,29130
Van Wert,2012,White,65-74,2530,29131
Van Wert,2013,Black,65-74,13,29133
Van Wert,2013,White,65-74,2606,29134
Van Wert,2014,Black,65-74,15,29136
Van Wert,2014,White,65-74,2668,29137
Van Wert,2015,Black,65-74,16,29139
Van Wert,2015,White,65-74,2740,29140
Van Wert,2016,Black,65-74,19,29142
Van Wert,2016,White,65-74,2828,29143
Van Wert,2017,Black,65-74,19,29145
Van Wert,2017,White,65-74,2900,29146
Van Wert,2018,Black,65-74,20,29148
Van Wert,2018,White,65-74,2904,29149
Van Wert,2019,Black,65-74,20,29151
Van Wert,2019,White,65-74,2979,29152
Van Wert,2020,Black,65-74,30,29154
Van Wert,2020,White,65-74,3106,29155
Vinton,2010,Black,65-74,3,29160
Vinton,2010,White,65-74,1123,29161
Vinton,2011,Black,65-74,5,29163
Vinton,2011,White,65-74,1133,29164
Vinton,2012,Black,65-74,8,29166
Vinton,2012,White,65-74,1160,29167
Vinton,2013,Black,65-74,7,29169
Vinton,2013,White,65-74,1193,29170
Vinton,2014,Black,65-74,8,29172
Vinton,2014,White,65-74,1236,29173
Vinton,2015,Black,65-74,8,29175
Vinton,2015,White,65-74,1280,29176
Vinton,2016,Black,65-74,7,29178
Vinton,2016,White,65-74,1322,29179
Vinton,2017,Black,65-74,6,29181
Vinton,2017,White,65-74,1374,29182
Vinton,2018,Black,65-74,8,29184
Vinton,2018,White,65-74,1415,29185
Vinton,2019,Black,65-74,7,29187
Vinton,2019,White,65-74,1450,29188
Vinton,2020,Black,65-74,8,29190
Vinton,2020,White,65-74,1485,29191
Warren,2010,Black,65-74,180,29196
Warren,2010,White,65-74,12808,29197
Warren,2011,Black,65-74,199,29199
Warren,2011,White,65-74,13285,29200
Warren,2012,Black,65-74,210,29202
Warren,2012,White,65-74,14399,29203
Warren,2013,Black,65-74,228,29205
Warren,2013,White,65-74,15230,29206
Warren,2014,Black,65-74,257,29208
Warren,2014,White,65-74,16063,29209
Warren,2015,Black,65-74,275,29211
Warren,2015,White,65-74,16805,29212
Warren,2016,Black,65-74,289,29214
Warren,2016,White,65-74,17602,29215
Warren,2017,Black,65-74,328,29217
Warren,2017,White,65-74,18416,29218
Warren,2018,Black,65-74,367,29220
Warren,2018,White,65-74,18970,29221
Warren,2019,Black,65-74,393,29223
Warren,2019,White,65-74,19887,29224
Warren,2020,Black,65-74,436,29226
Warren,2020,White,65-74,20802,29227
Washington,2010,Black,65-74,60,29232
Washington,2010,White,65-74,5838,29233
Washington,2011,Black,65-74,60,29235
Washington,2011,White,65-74,5891,29236
Washington,2012,Black,65-74,60,29238
Washington,2012,White,65-74,6166,29239
Washington,2013,Black,65-74,54,29241
Washington,2013,White,65-74,6328,29242
Washington,2014,Black,65-74,57,29244
Washington,2014,White,65-74,6519,29245
Washington,2015,Black,65-74,67,29247
Washington,2015,White,65-74,6571,29248
Washington,2016,Black,65-74,67,29250
Washington,2016,White,65-74,6734,29251
Washington,2017,Black,65-74,75,29253
Washington,2017,White,65-74,6834,29254
Washington,2018,Black,65-74,84,29256
Washington,2018,White,65-74,6932,29257
Washington,2019,Black,65-74,92,29259
Washington,2019,White,65-74,7161,29260
Washington,2020,Black,65-74,97,29262
Washington,2020,White,65-74,7367,29263
Wayne,2010,Black,65-74,101,29268
Wayne,2010,White,65-74,8858,29269
Wayne,2011,Black,65-74,105,29271
Wayne,2011,White,65-74,8906,29272
Wayne,2012,Black,65-74,110,29274
Wayne,2012,White,65-74,9402,29275
Wayne,2013,Black,65-74,108,29277
Wayne,2013,White,65-74,9788,29278
Wayne,2014,Black,65-74,115,29280
Wayne,2014,White,65-74,10214,29281
Wayne,2015,Black,65-74,110,29283
Wayne,2015,White,65-74,10591,29284
Wayne,2016,Black,65-74,123,29286
Wayne,2016,White,65-74,10879,29287
Wayne,2017,Black,65-74,132,29289
Wayne,2017,White,65-74,11135,29290
Wayne,2018,Black,65-74,140,29292
Wayne,2018,White,65-74,11416,29293
Wayne,2019,Black,65-74,139,29295
Wayne,2019,White,65-74,11794,29296
Wayne,2020,Black,65-74,145,29298
Wayne,2020,White,65-74,12171,29299
Williams,2010,Black,65-74,5,29304
Williams,2010,White,65-74,3156,29305
Williams,2011,Black,65-74,5,29307
Williams,2011,White,65-74,3193,29308
Williams,2012,Black,65-74,6,29310
Williams,2012,White,65-74,3352,29311
Williams,2013,Black,65-74,8,29313
Williams,2013,White,65-74,3408,29314
Williams,2014,Black,65-74,10,29316
Williams,2014,White,65-74,3466,29317
Williams,2015,Black,65-74,14,29319
Williams,2015,White,65-74,3540,29320
Williams,2016,Black,65-74,14,29322
Williams,2016,White,65-74,3604,29323
Williams,2017,Black,65-74,15,29325
Williams,2017,White,65-74,3670,29326
Williams,2018,Black,65-74,17,29328
Williams,2018,White,65-74,3713,29329
Williams,2019,Black,65-74,15,29331
Williams,2019,White,65-74,3850,29332
Williams,2020,Black,65-74,17,29334
Williams,2020,White,65-74,4004,29335
Wood,2010,Black,65-74,54,29340
Wood,2010,White,65-74,7972,29341
Wood,2011,Black,65-74,60,29343
Wood,2011,White,65-74,8157,29344
Wood,2012,Black,65-74,63,29346
Wood,2012,White,65-74,8825,29347
Wood,2013,Black,65-74,76,29349
Wood,2013,White,65-74,9288,29350
Wood,2014,Black,65-74,93,29352
Wood,2014,White,65-74,9786,29353
Wood,2015,Black,65-74,108,29355
Wood,2015,White,65-74,10205,29356
Wood,2016,Black,65-74,112,29358
Wood,2016,White,65-74,10671,29359
Wood,2017,Black,65-74,109,29361
Wood,2017,White,65-74,11163,29362
Wood,2018,Black,65-74,107,29364
Wood,2018,White,65-74,11492,29365
Wood,2019,Black,65-74,115,29367
Wood,2019,White,65-74,11982,29368
Wood,2020,Black,65-74,117,29370
Wood,2020,White,65-74,12393,29371
Wyandot,2010,Black,65-74,1,29376
Wyandot,2010,White,65-74,1852,29377
Wyandot,2011,Black,65-74,5,29379
Wyandot,2011,White,65-74,1877,29380
Wyandot,2012,Black,65-74,2,29382
Wyandot,2012,White,65-74,1951,29383
Wyandot,2013,Black,65-74,1,29385
Wyandot,2013,White,65-74,2007,29386
Wyandot,2014,Black,65-74,1,29388
Wyandot,2014,White,65-74,2055,29389
Wyandot,2015,Black,65-74,5,29391
Wyandot,2015,White,65-74,2137,29392
Wyandot,2016,Black,65-74,5,29394
Wyandot,2016,White,65-74,2193,29395
Wyandot,2017,Black,65-74,6,29397
Wyandot,2017,White,65-74,2232,29398
Wyandot,2018,Black,65-74,9,29400
Wyandot,2018,White,65-74,2288,29401
Wyandot,2019,Black,65-74,5,29403
Wyandot,2019,White,65-74,2399,29404
Wyandot,2020,Black,65-74,7,29406
Wyandot,2020,White,65-74,2462,29407
Unknown,2010,Black,65-74,0,29412
Unknown,2010,White,65-74,0,29413
Unknown,2011,Black,65-74,0,29415
Unknown,2011,White,65-74,0,29416
Unknown,2012,Black,65-74,0,29418
Unknown,2012,White,65-74,0,29419
Unknown,2013,Black,65-74,0,29421
Unknown,2013,White,65-74,0,29422
Unknown,2014,Black,65-74,0,29424
