"","year","year_int","county","race","O_c","O_fc","O_s","O_fs","E_c","E_fc","E_s","E_fs"
"407",2014,4,"Miami","Black",0,0,0,0,0.0453034922537065,0.0453034922537065,0.00224542447782786,0.00224542447782786
"408",2014,4,"Monroe","Black",0,0,0,0,0.00196918068328215,0.00196918068328215,9.91948081680385e-05,9.91948081680385e-05
"409",2014,4,"Montgomery","Black",2,3,0,0,1.91514245557579,1.91514245557579,0.0959536159975293,0.0959536159975293
"410",2014,4,"Morgan","Black",0,0,0,0,0.00991802893733131,0.00991802893733131,0.000483894673251828,0.000483894673251828
"411",2014,4,"Morrow","Black",0,0,0,0,0.00431807311913043,0.00431807311913043,0.000220761426635285,0.000220761426635285
"412",2014,4,"Muskingum","Black",0,0,0,0,0.0638866925708138,0.0638866925708138,0.00317396307822422,0.00317396307822422
"413",2014,4,"Noble","Black",0,0,0,0,0.00589462247219635,0.00589462247219635,0.000333528121026436,0.000333528121026436
"414",2014,4,"Ottawa","Black",0,0,0,0,0.00788276343334728,0.00788276343334728,0.000413145712866239,0.000413145712866239
"415",2014,4,"Paulding","Black",0,0,0,0,0.00432290551671403,0.00432290551671403,0.000199556897192388,0.000199556897192388
"416",2014,4,"Perry","Black",0,0,0,0,0.00367816235842287,0.00367816235842287,0.000187276973163918,0.000187276973163918
"417",2014,4,"Pickaway","Black",0,0,0,0,0.0496762863244908,0.0496762863244908,0.00264477211260885,0.00264477211260885
"418",2014,4,"Pike","Black",0,0,0,0,0.00656445691237623,0.00656445691237623,0.000303384109823804,0.000303384109823804
"419",2014,4,"Portage","Black",0,0,0,0,0.11536899355924,0.11536899355924,0.00548787299012571,0.00548787299012571
"420",2014,4,"Preble","Black",0,0,0,0,0.00511673471156979,0.00511673471156979,0.000262985622126316,0.000262985622126316
"421",2014,4,"Putnam","Black",0,0,0,0,0.00319764455882188,0.00319764455882188,0.000166002604562251,0.000166002604562251
"422",2014,4,"Richland","Black",0,0,0,0,0.221858848067298,0.221858848067298,0.0116770237931736,0.0116770237931736
"423",2014,4,"Ross","Black",0,0,0,0,0.109854461038426,0.109854461038426,0.00540538667549011,0.00540538667549011
"424",2014,4,"Sandusky","Black",0,0,0,0,0.0338310959526471,0.0338310959526471,0.00169785301093628,0.00169785301093628
"425",2014,4,"Scioto","Black",0,0,0,0,0.0402759648642479,0.0402759648642479,0.00228399424635717,0.00228399424635717
"426",2014,4,"Seneca","Black",0,0,0,0,0.0236732571592649,0.0236732571592649,0.00108981725333432,0.00108981725333432
"427",2014,4,"Shelby","Black",0,0,0,0,0.022788019012173,0.022788019012173,0.00114658431050899,0.00114658431050899
"428",2014,4,"Stark","Black",1,2,0,0,0.50046424770177,0.50046424770177,0.0248944195979562,0.0248944195979562
"429",2014,4,"Summit","Black",6,7,0,0,1.36442852040885,1.36442852040885,0.0676360549636745,0.0676360549636745
"430",2014,4,"Trumbull","Black",1,1,0,0,0.297845378142626,0.297845378142626,0.0152813099576564,0.0152813099576564
"431",2014,4,"Tuscarawas","Black",0,0,0,0,0.014884746882307,0.014884746882307,0.000744194933167573,0.000744194933167573
"432",2014,4,"Union","Black",0,0,0,0,0.0331900432146552,0.0331900432146552,0.00176804659795596,0.00176804659795596
"433",2014,4,"Van Wert","Black",0,0,0,0,0.00600791474665398,0.00600791474665398,0.000273985196163632,0.000273985196163632
"434",2014,4,"Vinton","Black",0,0,0,0,0.00177695932100301,0.00177695932100301,8.35640390556838e-05,8.35640390556838e-05
"435",2014,4,"Warren","Black",0,0,0,0,0.15598152430416,0.15598152430416,0.00790066311243323,0.00790066311243323
"436",2014,4,"Washington","Black",0,0,0,0,0.0148242779879789,0.0148242779879789,0.000725329638267487,0.000725329638267487
"437",2014,4,"Wayne","Black",0,0,0,0,0.0339500775122705,0.0339500775122705,0.00157825416975014,0.00157825416975014
"438",2014,4,"Williams","Black",0,0,0,0,0.00968463786298831,0.00968463786298831,0.000516603592532983,0.000516603592532983
"439",2014,4,"Wood","Black",0,0,0,0,0.0525495196194168,0.0525495196194168,0.00244456263323357,0.00244456263323357
"440",2014,4,"Wyandot","Black",0,0,0,0,0.00196528844593241,0.00196528844593241,8.98981288787148e-05,8.98981288787148e-05
"441",2015,5,"Adams","Black",0,0,0,0,0.00318608261581271,0.00318608261581271,0.000161615642663846,0.000161615642663846
"442",2015,5,"Allen","Black",1,1,0,0,0.223693118136626,0.223693118136626,0.0110709877300619,0.0110709877300619
"443",2015,5,"Ashland","Black",0,0,0,0,0.00839670152469401,0.00839670152469401,0.00039485775349321,0.00039485775349321
"444",2015,5,"Ashtabula","Black",0,0,1,1,0.076730797859143,0.076730797859143,0.00412271864467115,0.00412271864467115
"445",2015,5,"Athens","Black",0,0,0,0,0.0305688319330293,0.0305688319330293,0.00145467766629857,0.00145467766629857
"446",2015,5,"Auglaize","Black",0,0,0,0,0.00666518114046892,0.00666518114046892,0.000321110810984939,0.000321110810984939
"447",2015,5,"Belmont","Black",1,1,0,0,0.0595969194297397,0.0595969194297397,0.00347424668364518,0.00347424668364518
"448",2015,5,"Brown","Black",0,0,0,0,0.00771392580601195,0.00771392580601195,0.000367256170460276,0.000367256170460276
"449",2015,5,"Butler","Black",3,6,0,0,0.557928472999049,0.557928472999049,0.0274147649916748,0.0274147649916748
"450",2015,5,"Carroll","Black",0,0,0,0,0.00420170101890728,0.00420170101890728,0.000211345420923448,0.000211345420923448
"451",2015,5,"Champaign","Black",0,0,0,0,0.0162606592374202,0.0162606592374202,0.000817196124712857,0.000817196124712857
"452",2015,5,"Clark","Black",0,1,0,1,0.207541304576781,0.207541304576781,0.0102780301706233,0.0102780301706233
"453",2015,5,"Clermont","Black",0,0,0,0,0.0573454197429146,0.0573454197429146,0.00299925044216702,0.00299925044216702
"454",2015,5,"Clinton","Black",0,0,0,0,0.0171877758862373,0.0171877758862373,0.000836473431365698,0.000836473431365698
"455",2015,5,"Columbiana","Black",1,1,0,0,0.0620659375732145,0.0620659375732145,0.00317357932715771,0.00317357932715771
"456",2015,5,"Coshocton","Black",0,0,0,0,0.00854516242080633,0.00854516242080633,0.000413218590396685,0.000413218590396685
"457",2015,5,"Crawford","Black",0,0,0,0,0.00838388170960399,0.00838388170960399,0.000415777610694657,0.000415777610694657
"458",2015,5,"Cuyahoga","Black",25,34,0,0,6.45973766347995,6.45973766347995,0.327247311267765,0.327247311267765
"459",2015,5,"Darke","Black",0,0,0,0,0.00671330549236196,0.00671330549236196,0.000339204696975674,0.000339204696975674
"460",2015,5,"Defiance","Black",0,0,0,0,0.0141570853416452,0.0141570853416452,0.000686074827879068,0.000686074827879068
"461",2015,5,"Delaware","Black",0,0,0,0,0.130436700566454,0.130436700566454,0.00577618517293526,0.00577618517293526
"462",2015,5,"Erie","Black",0,0,0,0,0.115358721170812,0.115358721170812,0.00580035286057354,0.00580035286057354
"463",2015,5,"Fairfield","Black",0,0,0,0,0.210163649562032,0.210163649562032,0.00991592438183358,0.00991592438183358
"464",2015,5,"Fayette","Black",0,0,0,0,0.0135214240499319,0.0135214240499319,0.000673958506358019,0.000673958506358019
"465",2015,5,"Franklin","Black",28,29,0,0,5.01262719122427,5.01262719122427,0.259408024905639,0.259408024905639
"466",2015,5,"Fulton","Black",0,0,0,0,0.00630851201148768,0.00630851201148768,0.000294177482980859,0.000294177482980859
"467",2015,5,"Gallia","Black",0,0,0,0,0.0133528439668575,0.0133528439668575,0.000663238470991003,0.000663238470991003
"468",2015,5,"Geauga","Black",0,0,0,0,0.0222244998424124,0.0222244998424124,0.0010978806889381,0.0010978806889381
"469",2015,5,"Greene","Black",1,2,0,0,0.184700578559389,0.184700578559389,0.0092520047840246,0.0092520047840246
"470",2015,5,"Guernsey","Black",0,0,0,0,0.0115225521086024,0.0115225521086024,0.000565602097570224,0.000565602097570224
"471",2015,5,"Hamilton","Black",13,28,0,0,3.63165682166666,3.63165682166666,0.187008532660407,0.187008532660407
"472",2015,5,"Hancock","Black",0,0,0,0,0.0271185201263856,0.0271185201263856,0.00145676922297862,0.00145676922297862
"473",2015,5,"Hardin","Black",0,0,0,0,0.00524121979987399,0.00524121979987399,0.000262500939857539,0.000262500939857539
"474",2015,5,"Harrison","Black",0,0,0,0,0.00690632180005142,0.00690632180005142,0.000351120149478109,0.000351120149478109
"475",2015,5,"Henry","Black",0,0,0,0,0.0035579411424911,0.0035579411424911,0.000188788264798232,0.000188788264798232
"476",2015,5,"Highland","Black",0,0,0,0,0.0128178579715224,0.0128178579715224,0.000686125809503005,0.000686125809503005
"477",2015,5,"Hocking","Black",0,0,0,0,0.00402942913492079,0.00402942913492079,0.000206626909886784,0.000206626909886784
"478",2015,5,"Holmes","Black",0,0,0,0,0.00334490069160436,0.00334490069160436,0.000163753358838634,0.000163753358838634
"479",2015,5,"Huron","Black",0,0,0,0,0.0154553967053604,0.0154553967053604,0.000742786457506306,0.000742786457506306
"480",2015,5,"Jackson","Black",0,0,0,0,0.00430266861131863,0.00430266861131863,0.000201164710350386,0.000201164710350386
"481",2015,5,"Jefferson","Black",0,0,0,0,0.0627504515545376,0.0627504515545376,0.00301668320619297,0.00301668320619297
"482",2015,5,"Knox","Black",0,0,0,0,0.0109730622470589,0.0109730622470589,0.00053019342400969,0.00053019342400969
"483",2015,5,"Lake","Black",0,0,0,0,0.166818862616362,0.166818862616362,0.0085882512782035,0.0085882512782035
"484",2015,5,"Lawrence","Black",0,0,0,0,0.0251964444344103,0.0251964444344103,0.00129728249938972,0.00129728249938972
"485",2015,5,"Licking","Black",0,0,0,0,0.123216233214253,0.123216233214253,0.005748340426897,0.005748340426897
"486",2015,5,"Logan","Black",0,0,0,0,0.0180713686024471,0.0180713686024471,0.000872144829769238,0.000872144829769238
"487",2015,5,"Lorain","Black",1,1,0,0,0.478800445614561,0.478800445614561,0.0238732432685446,0.0238732432685446
"488",2015,5,"Lucas","Black",7,8,0,0,1.44938474569061,1.44938474569061,0.074655334019702,0.074655334019702
"489",2015,5,"Madison","Black",0,0,0,0,0.0730369979345123,0.0730369979345123,0.0039036178687037,0.0039036178687037
"490",2015,5,"Mahoning","Black",4,4,0,0,0.602196818916523,0.602196818916523,0.0304589090757091,0.0304589090757091
"491",2015,5,"Marion","Black",0,0,0,0,0.103653333050409,0.103653333050409,0.00518137093598621,0.00518137093598621
"492",2015,5,"Medina","Black",1,1,0,0,0.0454198013481339,0.0454198013481339,0.00229188753272129,0.00229188753272129
"493",2015,5,"Meigs","Black",0,0,0,0,0.00458540084610572,0.00458540084610572,0.000210621155127041,0.000210621155127041
"494",2015,5,"Mercer","Black",0,0,0,0,0.004243068392805,0.004243068392805,0.000225133191900097,0.000225133191900097
"495",2015,5,"Miami","Black",0,0,0,0,0.0465747153068581,0.0465747153068581,0.00230219355487203,0.00230219355487203
"496",2015,5,"Monroe","Black",0,0,0,0,0.001957778062481,0.001957778062481,0.000100302773668983,0.000100302773668983
"497",2015,5,"Montgomery","Black",9,11,1,1,1.91228940071812,1.91228940071812,0.096663777554025,0.096663777554025
"498",2015,5,"Morgan","Black",0,0,0,0,0.0100707115184484,0.0100707115184484,0.000481301439931394,0.000481301439931394
"499",2015,5,"Morrow","Black",0,0,0,0,0.00449931302485843,0.00449931302485843,0.000231549739884775,0.000231549739884775
"500",2015,5,"Muskingum","Black",0,0,0,0,0.0650969692716917,0.0650969692716917,0.00329084235224146,0.00329084235224146
"501",2015,5,"Noble","Black",0,0,0,0,0.00594824752440836,0.00594824752440836,0.000336404252031487,0.000336404252031487
"502",2015,5,"Ottawa","Black",0,0,0,0,0.00793315098684822,0.00793315098684822,0.000397078162800466,0.000397078162800466
"503",2015,5,"Paulding","Black",0,0,0,0,0.00452089844832129,0.00452089844832129,0.000199328908249084,0.000199328908249084
"504",2015,5,"Perry","Black",0,0,0,0,0.0035724394355258,0.0035724394355258,0.000185083652536036,0.000185083652536036
"505",2015,5,"Pickaway","Black",0,0,0,0,0.0482840783731928,0.0482840783731928,0.00255057143952,0.00255057143952
"506",2015,5,"Pike","Black",0,0,0,0,0.00682762737370231,0.00682762737370231,0.000328240084608199,0.000328240084608199
"507",2015,5,"Portage","Black",0,1,0,0,0.117291406561136,0.117291406561136,0.00559324935582554,0.00559324935582554
"508",2015,5,"Preble","Black",0,0,0,0,0.00587521463804753,0.00587521463804753,0.00029430942840625,0.00029430942840625
"509",2015,5,"Putnam","Black",0,0,0,0,0.00365995289707326,0.00365995289707326,0.000176141132758977,0.000176141132758977
"510",2015,5,"Richland","Black",2,3,0,0,0.223676125754797,0.223676125754797,0.0118901085737733,0.0118901085737733
"511",2015,5,"Ross","Black",0,0,0,0,0.108929808630079,0.108929808630079,0.0053839314393678,0.0053839314393678
"512",2015,5,"Sandusky","Black",0,0,0,0,0.0349032579291979,0.0349032579291979,0.00177038750626673,0.00177038750626673
"513",2015,5,"Scioto","Black",0,0,0,0,0.0412423373523314,0.0412423373523314,0.00237352911458909,0.00237352911458909
"514",2015,5,"Seneca","Black",0,0,0,0,0.0234175346769148,0.0234175346769148,0.00104928247608802,0.00104928247608802
"515",2015,5,"Shelby","Black",0,0,0,0,0.022418888938881,0.022418888938881,0.00114531314881509,0.00114531314881509
"516",2015,5,"Stark","Black",2,3,0,0,0.504199319325757,0.504199319325757,0.0252713737548037,0.0252713737548037
"517",2015,5,"Summit","Black",3,4,0,0,1.37089019304641,1.37089019304641,0.0688115922026065,0.0688115922026065
"518",2015,5,"Trumbull","Black",2,2,0,0,0.296661148590746,0.296661148590746,0.0152786689958551,0.0152786689958551
"519",2015,5,"Tuscarawas","Black",0,0,0,0,0.0152025791636731,0.0152025791636731,0.000762183054910874,0.000762183054910874
"520",2015,5,"Union","Black",0,0,0,0,0.0337752573147955,0.0337752573147955,0.00181095774422208,0.00181095774422208
"521",2015,5,"Van Wert","Black",0,0,0,0,0.00613871777270066,0.00613871777270066,0.000292246012430786,0.000292246012430786
"522",2015,5,"Vinton","Black",0,0,0,0,0.00180641307214518,0.00180641307214518,8.51420770505888e-05,8.51420770505888e-05
"523",2015,5,"Warren","Black",0,1,0,0,0.159802197141966,0.159802197141966,0.0081143002901634,0.0081143002901634
"524",2015,5,"Washington","Black",0,0,0,0,0.0156289501100745,0.0156289501100745,0.000760678355187375,0.000760678355187375
"525",2015,5,"Wayne","Black",0,0,0,0,0.0348768871270828,0.0348768871270828,0.0017112206515073,0.0017112206515073
"526",2015,5,"Williams","Black",0,0,0,0,0.0100643835986332,0.0100643835986332,0.000525022606679245,0.000525022606679245
"527",2015,5,"Wood","Black",0,0,0,0,0.0539529474038273,0.0539529474038273,0.00247065521286558,0.00247065521286558
"528",2015,5,"Wyandot","Black",0,0,0,0,0.00213843381600304,0.00213843381600304,0.00010238407276176,0.00010238407276176
"529",2016,6,"Adams","Black",0,0,0,0,0.00349384817181941,0.00349384817181941,0.000184363762108365,0.000184363762108365
"530",2016,6,"Allen","Black",0,2,0,0,0.228711750387795,0.228711750387795,0.0114422331957175,0.0114422331957175
"531",2016,6,"Ashland","Black",0,0,0,0,0.00877619733647104,0.00877619733647104,0.000417482600642123,0.000417482600642123
"532",2016,6,"Ashtabula","Black",0,0,0,0,0.0776047844900787,0.0776047844900787,0.00421196258337395,0.00421196258337395
"533",2016,6,"Athens","Black",0,0,0,0,0.0300776777811935,0.0300776777811935,0.00137603564741952,0.00137603564741952
"534",2016,6,"Auglaize","Black",0,0,0,0,0.0065866967103854,0.0065866967103854,0.000340200640941513,0.000340200640941513
"535",2016,6,"Belmont","Black",0,0,0,0,0.0589693297142958,0.0589693297142958,0.00348868181940701,0.00348868181940701
"536",2016,6,"Brown","Black",0,0,0,0,0.00790873266080122,0.00790873266080122,0.000377690003554861,0.000377690003554861
"537",2016,6,"Butler","Black",5,6,0,1,0.57753550259312,0.57753550259312,0.0285167634232621,0.0285167634232621
"538",2016,6,"Carroll","Black",0,0,0,0,0.00390661770255728,0.00390661770255728,0.000196782123820718,0.000196782123820718
"539",2016,6,"Champaign","Black",1,2,0,0,0.0161833187271229,0.0161833187271229,0.000831420834006057,0.000831420834006057
"540",2016,6,"Clark","Black",2,4,0,0,0.2056711695313,0.2056711695313,0.0103409686704682,0.0103409686704682
"541",2016,6,"Clermont","Black",0,0,0,0,0.0629337513556732,0.0629337513556732,0.00336798019361741,0.00336798019361741
"542",2016,6,"Clinton","Black",0,0,0,0,0.0175223941926653,0.0175223941926653,0.000863970563967072,0.000863970563967072
"543",2016,6,"Columbiana","Black",0,0,0,0,0.0623058364935561,0.0623058364935561,0.00318024475432937,0.00318024475432937
"544",2016,6,"Coshocton","Black",0,0,0,0,0.00868379057427829,0.00868379057427829,0.000420022807140179,0.000420022807140179
"545",2016,6,"Crawford","Black",0,0,0,0,0.00899437758451328,0.00899437758451328,0.000433794866315772,0.000433794866315772
"546",2016,6,"Cuyahoga","Black",34,61,0,1,6.44152183764893,6.44152183764893,0.330490067714173,0.330490067714173
"547",2016,6,"Darke","Black",0,0,0,0,0.0068210624009065,0.0068210624009065,0.000350482013436174,0.000350482013436174
"548",2016,6,"Defiance","Black",0,0,0,0,0.0140034012975845,0.0140034012975845,0.000676954072638588,0.000676954072638588
"549",2016,6,"Delaware","Black",0,0,0,0,0.137333302724434,0.137333302724434,0.00618398229374859,0.00618398229374859
"550",2016,6,"Erie","Black",0,1,0,0,0.114941354821227,0.114941354821227,0.00585114943980307,0.00585114943980307
"551",2016,6,"Fairfield","Black",0,0,0,0,0.224619308170828,0.224619308170828,0.0109288884672172,0.0109288884672172
"552",2016,6,"Fayette","Black",0,1,0,0,0.0137114715549132,0.0137114715549132,0.000698874492209561,0.000698874492209561
"553",2016,6,"Franklin","Black",20,36,1,2,5.15178867368906,5.15178867368906,0.269430661936666,0.269430661936666
"554",2016,6,"Fulton","Black",0,0,0,0,0.00716922394596767,0.00716922394596767,0.000324169068900002,0.000324169068900002
"555",2016,6,"Gallia","Black",0,1,0,0,0.012777003171093,0.012777003171093,0.000635312933104542,0.000635312933104542
"556",2016,6,"Geauga","Black",0,0,0,0,0.0216376669536213,0.0216376669536213,0.00106349024907477,0.00106349024907477
"557",2016,6,"Greene","Black",1,2,0,0,0.190690384324606,0.190690384324606,0.00984229324045313,0.00984229324045313
"558",2016,6,"Guernsey","Black",0,1,0,0,0.0117682828657592,0.0117682828657592,0.000557640482488544,0.000557640482488544
"559",2016,6,"Hamilton","Black",12,21,0,0,3.63782301023027,3.63782301023027,0.188856865511839,0.188856865511839
"560",2016,6,"Hancock","Black",0,0,0,0,0.0279140572545374,0.0279140572545374,0.00146361645641765,0.00146361645641765
"561",2016,6,"Hardin","Black",0,0,0,0,0.00568026746232795,0.00568026746232795,0.000278209228085213,0.000278209228085213
"562",2016,6,"Harrison","Black",0,0,0,0,0.00708763181093133,0.00708763181093133,0.000382321839915178,0.000382321839915178
"563",2016,6,"Henry","Black",0,0,0,0,0.00422771640055655,0.00422771640055655,0.000212188371857089,0.000212188371857089
"564",2016,6,"Highland","Black",0,0,0,0,0.0137475177088688,0.0137475177088688,0.000732852238588858,0.000732852238588858
"565",2016,6,"Hocking","Black",0,0,0,0,0.00465712717614683,0.00465712717614683,0.000233604889044912,0.000233604889044912
"566",2016,6,"Holmes","Black",0,0,0,0,0.00400318285841585,0.00400318285841585,0.000199598704499582,0.000199598704499582
"567",2016,6,"Huron","Black",0,0,0,0,0.0162170792049536,0.0162170792049536,0.000799518986932251,0.000799518986932251
"568",2016,6,"Jackson","Black",0,0,0,0,0.00479359449046915,0.00479359449046915,0.000228926270660287,0.000228926270660287
"569",2016,6,"Jefferson","Black",1,1,0,0,0.0630722214282496,0.0630722214282496,0.00312497349741585,0.00312497349741585
"570",2016,6,"Knox","Black",0,0,1,1,0.0113889255177048,0.0113889255177048,0.000546950041740303,0.000546950041740303
"571",2016,6,"Lake","Black",0,2,0,0,0.172736356566235,0.172736356566235,0.00895941742700567,0.00895941742700567
"572",2016,6,"Lawrence","Black",0,0,0,0,0.0255231016690347,0.0255231016690347,0.00130041870591574,0.00130041870591574
"573",2016,6,"Licking","Black",0,0,0,0,0.128342944794336,0.128342944794336,0.00610273621524916,0.00610273621524916
"574",2016,6,"Logan","Black",0,0,0,1,0.0180165804530983,0.0180165804530983,0.000865672677331466,0.000865672677331466
"575",2016,6,"Lorain","Black",5,7,0,0,0.483496156787105,0.483496156787105,0.024303004131984,0.024303004131984
"576",2016,6,"Lucas","Black",6,6,1,1,1.46684227404552,1.46684227404552,0.076766240772599,0.076766240772599
"577",2016,6,"Madison","Black",0,1,0,0,0.0650671979576831,0.0650671979576831,0.0034559523205728,0.0034559523205728
"578",2016,6,"Mahoning","Black",5,7,0,0,0.597318876428419,0.597318876428419,0.0305412482038467,0.0305412482038467
"579",2016,6,"Marion","Black",0,0,0,0,0.107361874525183,0.107361874525183,0.00536632646285213,0.00536632646285213
"580",2016,6,"Medina","Black",0,0,0,0,0.0475468211035193,0.0475468211035193,0.0024176844576626,0.0024176844576626
"581",2016,6,"Meigs","Black",0,0,0,0,0.00452672954366999,0.00452672954366999,0.000205592463201565,0.000205592463201565
"582",2016,6,"Mercer","Black",0,0,0,0,0.00430382689074503,0.00430382689074503,0.00020887156845203,0.00020887156845203
"583",2016,6,"Miami","Black",0,2,0,0,0.0471103424878097,0.0471103424878097,0.00233725201479339,0.00233725201479339
"584",2016,6,"Monroe","Black",0,0,0,0,0.00236046816361114,0.00236046816361114,0.000116119403774807,0.000116119403774807
"585",2016,6,"Montgomery","Black",5,28,0,0,1.91762073411714,1.91762073411714,0.0981013099148168,0.0981013099148168
"586",2016,6,"Morgan","Black",0,0,0,0,0.010295910385766,0.010295910385766,0.00048906052029063,0.00048906052029063
"587",2016,6,"Morrow","Black",0,0,0,0,0.00441934648197731,0.00441934648197731,0.000232255160635949,0.000232255160635949
"588",2016,6,"Muskingum","Black",0,0,0,0,0.0643852242472076,0.0643852242472076,0.00321564330733643,0.00321564330733643
"589",2016,6,"Noble","Black",0,0,0,0,0.00578554969574685,0.00578554969574685,0.000324716765291168,0.000324716765291168
"590",2016,6,"Ottawa","Black",0,0,0,0,0.0078474649714563,0.0078474649714563,0.000426333452270006,0.000426333452270006
"591",2016,6,"Paulding","Black",0,0,0,0,0.00436466332189752,0.00436466332189752,0.00019954927166234,0.00019954927166234
"592",2016,6,"Perry","Black",0,0,0,0,0.00346180788819848,0.00346180788819848,0.000184155024524752,0.000184155024524752
"593",2016,6,"Pickaway","Black",0,0,0,0,0.0527913337692033,0.0527913337692033,0.0028120241587276,0.0028120241587276
"594",2016,6,"Pike","Black",0,0,0,0,0.00658053631256357,0.00658053631256357,0.000328386287920451,0.000328386287920451
"595",2016,6,"Portage","Black",1,1,0,0,0.118206039808955,0.118206039808955,0.00573972422725218,0.00573972422725218
"596",2016,6,"Preble","Black",0,0,0,0,0.00574131955974788,0.00574131955974788,0.000307340495120863,0.000307340495120863
"597",2016,6,"Putnam","Black",0,0,0,0,0.0034139431084591,0.0034139431084591,0.000167027948622042,0.000167027948622042
"598",2016,6,"Richland","Black",2,4,0,0,0.221989427266295,0.221989427266295,0.0118094890837034,0.0118094890837034
"599",2016,6,"Ross","Black",0,2,0,0,0.108405473273489,0.108405473273489,0.00541419934653215,0.00541419934653215
"600",2016,6,"Sandusky","Black",0,0,0,0,0.0353049974772022,0.0353049974772022,0.00179591155553566,0.00179591155553566
"601",2016,6,"Scioto","Black",0,0,0,0,0.0405986116729999,0.0405986116729999,0.00234156714908604,0.00234156714908604
"602",2016,6,"Seneca","Black",0,0,0,0,0.0240783168842718,0.0240783168842718,0.00110147891078464,0.00110147891078464
"603",2016,6,"Shelby","Black",0,0,0,0,0.0218076190521991,0.0218076190521991,0.00110773277182744,0.00110773277182744
"604",2016,6,"Stark","Black",1,2,0,0,0.503743909299125,0.503743909299125,0.0254882575085646,0.0254882575085646
"605",2016,6,"Summit","Black",6,14,1,3,1.37649414409284,1.37649414409284,0.0701425487393332,0.0701425487393332
"606",2016,6,"Trumbull","Black",4,6,0,0,0.295157811583952,0.295157811583952,0.0153377309424238,0.0153377309424238
"607",2016,6,"Tuscarawas","Black",0,0,0,0,0.0163686429882348,0.0163686429882348,0.000798236356771835,0.000798236356771835
"608",2016,6,"Union","Black",0,0,0,0,0.0362622967940922,0.0362622967940922,0.00193243349761403,0.00193243349761403
"609",2016,6,"Van Wert","Black",1,1,0,0,0.00573451956099816,0.00573451956099816,0.000273124150323042,0.000273124150323042
"610",2016,6,"Vinton","Black",0,0,0,0,0.00168848428553818,0.00168848428553818,8.74589906167171e-05,8.74589906167171e-05
"611",2016,6,"Warren","Black",0,1,0,0,0.168064255027448,0.168064255027448,0.00860630102600804,0.00860630102600804
"612",2016,6,"Washington","Black",0,0,0,0,0.0150697105211034,0.0150697105211034,0.00073924062711324,0.00073924062711324
"613",2016,6,"Wayne","Black",0,0,1,1,0.0350949891521361,0.0350949891521361,0.00172217331740249,0.00172217331740249
"614",2016,6,"Williams","Black",0,0,0,0,0.0099074326118985,0.0099074326118985,0.000515013928708436,0.000515013928708436
"615",2016,6,"Wood","Black",0,0,0,0,0.0554735206135615,0.0554735206135615,0.0025842662260784,0.0025842662260784
"616",2016,6,"Wyandot","Black",0,0,0,0,0.00213932867117249,0.00213932867117249,0.000103484678948794,0.000103484678948794
"617",2017,7,"Adams","Black",0,0,0,0,0.00352527709925653,0.00352527709925653,0.000171194898995147,0.000171194898995147
"618",2017,7,"Allen","Black",0,2,0,0,0.229948941338203,0.229948941338203,0.011592407279619,0.011592407279619
"619",2017,7,"Ashland","Black",0,0,0,0,0.00848995238508389,0.00848995238508389,0.000401072516893728,0.000401072516893728
"620",2017,7,"Ashtabula","Black",0,1,0,0,0.0787900668112056,0.0787900668112056,0.00429264777369555,0.00429264777369555
"621",2017,7,"Athens","Black",0,0,0,0,0.0313414584058404,0.0313414584058404,0.00144260756312424,0.00144260756312424
"622",2017,7,"Auglaize","Black",0,0,0,0,0.00732692823233479,0.00732692823233479,0.000368312360464083,0.000368312360464083
"623",2017,7,"Belmont","Black",0,1,0,0,0.0588488101304654,0.0588488101304654,0.00347999338407939,0.00347999338407939
"624",2017,7,"Brown","Black",0,0,0,0,0.00784538815494949,0.00784538815494949,0.000399211933102161,0.000399211933102161
"625",2017,7,"Butler","Black",6,8,1,1,0.600619096142857,0.600619096142857,0.0298724446385555,0.0298724446385555
"626",2017,7,"Carroll","Black",0,0,0,0,0.00421053329655983,0.00421053329655983,0.000214867282255166,0.000214867282255166
"627",2017,7,"Champaign","Black",0,0,0,0,0.0159677702107069,0.0159677702107069,0.000837889821954337,0.000837889821954337
"628",2017,7,"Clark","Black",3,7,0,0,0.20555147355947,0.20555147355947,0.0104888039276323,0.0104888039276323
"629",2017,7,"Clermont","Black",0,0,0,0,0.0650133742136515,0.0650133742136515,0.00350121539128911,0.00350121539128911
"630",2017,7,"Clinton","Black",0,0,0,1,0.0173407365878123,0.0173407365878123,0.000896091406211758,0.000896091406211758
"631",2017,7,"Columbiana","Black",1,1,0,0,0.0615309955011453,0.0615309955011453,0.00319160965445853,0.00319160965445853
"632",2017,7,"Coshocton","Black",0,0,0,0,0.00856718943914916,0.00856718943914916,0.00041813190177274,0.00041813190177274
"633",2017,7,"Crawford","Black",0,0,0,0,0.0094855490678577,0.0094855490678577,0.000479668461949859,0.000479668461949859
"634",2017,7,"Cuyahoga","Black",42,85,0,2,6.41456020589365,6.41456020589365,0.333342254134591,0.333342254134591
"635",2017,7,"Darke","Black",0,0,0,0,0.00706238262848908,0.00706238262848908,0.000369350432379756,0.000369350432379756
"636",2017,7,"Defiance","Black",0,0,0,0,0.0140951216439517,0.0140951216439517,0.00068626527603091,0.00068626527603091
"637",2017,7,"Delaware","Black",1,1,0,0,0.143852162644668,0.143852162644668,0.00657392721536242,0.00657392721536242
